source_recording,eeg_path,envelope_path,source_aliases,subject,session,story,status,samples,eeg_tail_samples,envelope_tail_samples,tail_flag,sample_rate_hz,rate_basis,offset_samples,time_scale,split,nonfinite,flat_eeg_channels,numerical_max_difference,physical_sync,historical_generator_version,error
sub-018_ses-shortstories01_task-listeningActive_run-10_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-018/ses-shortstories01/sub-018_ses-shortstories01_task-listeningActive_run-10_desc-preproc-audio-audiobook_2_2_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_2_2_envelope.npy,sub-018_ses-shortstories01_task-listeningActive_run-10_eeg.bdf.gz,sub-018,ses-shortstories01,audiobook_2_2,PASS_VIRTUAL_INITIAL_QC,48747,2005,0,LARGE_TAIL_REVIEW,64,PUBLISHER_CONSUMPTION_CONTRACT,0,1,UNASSIGNED,0,0,0.0,UNKNOWN,UNKNOWN,
sub-019_ses-shortstories01_task-listeningActive_run-01_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-019/ses-shortstories01/sub-019_ses-shortstories01_task-listeningActive_run-01_desc-preproc-audio-audiobook_6_1_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_6_1_envelope.npy,sub-019_ses-shortstories01_task-listeningActive_run-01_eeg.bdf.gz,sub-019,ses-shortstories01,audiobook_6_1,PASS_VIRTUAL_INITIAL_QC,53350,90,0,WITHIN_3S_ADVISORY,64,PUBLISHER_CONSUMPTION_CONTRACT,0,1,UNASSIGNED,0,0,0.0,UNKNOWN,UNKNOWN,
sub-019_ses-shortstories01_task-listeningActive_run-02_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-019/ses-shortstories01/sub-019_ses-shortstories01_task-listeningActive_run-02_desc-preproc-audio-audiobook_6_2_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_6_2_envelope.npy,sub-019_ses-shortstories01_task-listeningActive_run-02_eeg.bdf.gz,sub-019,ses-shortstories01,audiobook_6_2,PASS_VIRTUAL_INITIAL_QC,53339,101,0,WITHIN_3S_ADVISORY,64,PUBLISHER_CONSUMPTION_CONTRACT,0,1,UNASSIGNED,0,0,0.0,UNKNOWN,UNKNOWN,
sub-019_ses-shortstories01_task-listeningActive_run-03_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-019/ses-shortstories01/sub-019_ses-shortstories01_task-listeningActive_run-03_desc-preproc-audio-audiobook_3_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_3_envelope.npy,sub-019_ses-shortstories01_task-listeningActive_run-03_eeg.bdf.gz,sub-019,ses-shortstories01,audiobook_3,PASS_VIRTUAL_INITIAL_QC,61597,163,0,WITHIN_3S_ADVISORY,64,PUBLISHER_CONSUMPTION_CONTRACT,0,1,UNASSIGNED,0,0,0.0,UNKNOWN,UNKNOWN,
sub-019_ses-shortstories01_task-listeningActive_run-04_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-019/ses-shortstories01/sub-019_ses-shortstories01_task-listeningActive_run-04_desc-preproc-audio-audiobook_5_1_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_5_1_envelope.npy,sub-019_ses-shortstories01_task-listeningActive_run-04_eeg.bdf.gz,sub-019,ses-shortstories01,audiobook_5_1,PASS_VIRTUAL_INITIAL_QC,57991,185,0,WITHIN_3S_ADVISORY,64,PUBLISHER_CONSUMPTION_CONTRACT,0,1,UNASSIGNED,0,0,0.0,UNKNOWN,UNKNOWN,
sub-019_ses-shortstories01_task-listeningActive_run-05_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-019/ses-shortstories01/sub-019_ses-shortstories01_task-listeningActive_run-05_desc-preproc-audio-audiobook_5_2_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_5_2_envelope.npy,sub-019_ses-shortstories01_task-listeningActive_run-05_eeg.bdf.gz,sub-019,ses-shortstories01,audiobook_5_2,PASS_VIRTUAL_INITIAL_QC,58219,149,0,WITHIN_3S_ADVISORY,64,PUBLISHER_CONSUMPTION_CONTRACT,0,1,UNASSIGNED,0,0,0.0,UNKNOWN,UNKNOWN,
sub-019_ses-shortstories01_task-listeningActive_run-06_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-019/ses-shortstories01/sub-019_ses-shortstories01_task-listeningActive_run-06_desc-preproc-audio-audiobook_5_3_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_5_3_envelope.npy,sub-019_ses-shortstories01_task-listeningActive_run-06_eeg.bdf.gz,sub-019,ses-shortstories01,audiobook_5_3,PASS_VIRTUAL_INITIAL_QC,60990,130,0,WITHIN_3S_ADVISORY,64,PUBLISHER_CONSUMPTION_CONTRACT,0,1,UNASSIGNED,0,0,0.0,UNKNOWN,UNKNOWN,
sub-019_ses-shortstories01_task-listeningActive_run-07_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-019/ses-shortstories01/sub-019_ses-shortstories01_task-listeningActive_run-07_desc-preproc-audio-audiobook_4_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_4_envelope.npy,sub-019_ses-shortstories01_task-listeningActive_run-07_eeg.bdf.gz,sub-019,ses-shortstories01,audiobook_4,PASS_VIRTUAL_INITIAL_QC,52060,164,0,WITHIN_3S_ADVISORY,64,PUBLISHER_CONSUMPTION_CONTRACT,0,1,UNASSIGNED,0,0,0.0,UNKNOWN,UNKNOWN,
sub-019_ses-shortstories01_task-listeningActive_run-08_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-019/ses-shortstories01/sub-019_ses-shortstories01_task-listeningActive_run-08_desc-preproc-audio-audiobook_2_1_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_2_1_envelope.npy,sub-019_ses-shortstories01_task-listeningActive_run-08_eeg.bdf.gz,sub-019,ses-shortstories01,audiobook_2_1,PASS_VIRTUAL_INITIAL_QC,50619,133,0,WITHIN_3S_ADVISORY,64,PUBLISHER_CONSUMPTION_CONTRACT,0,1,UNASSIGNED,0,0,0.0,UNKNOWN,UNKNOWN,
sub-019_ses-shortstories01_task-listeningActive_run-09_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-019/ses-shortstories01/sub-019_ses-shortstories01_task-listeningActive_run-09_desc-preproc-audio-audiobook_2_2_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_2_2_envelope.npy,sub-019_ses-shortstories01_task-listeningActive_run-09_eeg.bdf.gz,sub-019,ses-shortstories01,audiobook_2_2,PASS_VIRTUAL_INITIAL_QC,48747,2005,0,LARGE_TAIL_REVIEW,64,PUBLISHER_CONSUMPTION_CONTRACT,0,1,UNASSIGNED,0,0,0.0,UNKNOWN,UNKNOWN,
sub-019_ses-shortstories01_task-listeningActive_run-10_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-019/ses-shortstories01/sub-019_ses-shortstories01_task-listeningActive_run-10_desc-preproc-audio-audiobook_1_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_1_envelope.npy,sub-019_ses-shortstories01_task-listeningActive_run-10_eeg.bdf.gz,sub-019,ses-shortstories01,audiobook_1,PASS_VIRTUAL_INITIAL_QC,59958,138,0,WITHIN_3S_ADVISORY,64,PUBLISHER_CONSUMPTION_CONTRACT,0,1,UNASSIGNED,0,0,0.0,UNKNOWN,UNKNOWN,
sub-020_ses-shortstories01_task-listeningActive_run-01_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-020/ses-shortstories01/sub-020_ses-shortstories01_task-listeningActive_run-01_desc-preproc-audio-audiobook_3_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_3_envelope.npy,sub-020_ses-shortstories01_task-listeningActive_run-01_eeg.bdf.gz,sub-020,ses-shortstories01,audiobook_3,PASS_VIRTUAL_INITIAL_QC,61597,163,0,WITHIN_3S_ADVISORY,64,PUBLISHER_CONSUMPTION_CONTRACT,0,1,UNASSIGNED,0,0,0.0,UNKNOWN,UNKNOWN,
sub-020_ses-shortstories01_task-listeningActive_run-02_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-020/ses-shortstories01/sub-020_ses-shortstories01_task-listeningActive_run-02_desc-preproc-audio-audiobook_5_1_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_5_1_envelope.npy,sub-020_ses-shortstories01_task-listeningActive_run-02_eeg.bdf.gz,sub-020,ses-shortstories01,audiobook_5_1,PASS_VIRTUAL_INITIAL_QC,57991,185,0,WITHIN_3S_ADVISORY,64,PUBLISHER_CONSUMPTION_CONTRACT,0,1,UNASSIGNED,0,0,0.0,UNKNOWN,UNKNOWN,
sub-020_ses-shortstories01_task-listeningActive_run-03_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-020/ses-shortstories01/sub-020_ses-shortstories01_task-listeningActive_run-03_desc-preproc-audio-audiobook_5_2_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_5_2_envelope.npy,sub-020_ses-shortstories01_task-listeningActive_run-03_eeg.bdf.gz,sub-020,ses-shortstories01,audiobook_5_2,PASS_VIRTUAL_INITIAL_QC,58219,149,0,WITHIN_3S_ADVISORY,64,PUBLISHER_CONSUMPTION_CONTRACT,0,1,UNASSIGNED,0,0,0.0,UNKNOWN,UNKNOWN,
sub-020_ses-shortstories01_task-listeningActive_run-04_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-020/ses-shortstories01/sub-020_ses-shortstories01_task-listeningActive_run-04_desc-preproc-audio-audiobook_5_3_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_5_3_envelope.npy,sub-020_ses-shortstories01_task-listeningActive_run-04_eeg.bdf.gz,sub-020,ses-shortstories01,audiobook_5_3,PASS_VIRTUAL_INITIAL_QC,60990,130,0,WITHIN_3S_ADVISORY,64,PUBLISHER_CONSUMPTION_CONTRACT,0,1,UNASSIGNED,0,0,0.0,UNKNOWN,UNKNOWN,
sub-020_ses-shortstories01_task-listeningActive_run-05_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-020/ses-shortstories01/sub-020_ses-shortstories01_task-listeningActive_run-05_desc-preproc-audio-audiobook_2_1_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_2_1_envelope.npy,sub-020_ses-shortstories01_task-listeningActive_run-05_eeg.bdf.gz,sub-020,ses-shortstories01,audiobook_2_1,PASS_VIRTUAL_INITIAL_QC,50619,133,0,WITHIN_3S_ADVISORY,64,PUBLISHER_CONSUMPTION_CONTRACT,0,1,UNASSIGNED,0,0,0.0,UNKNOWN,UNKNOWN,
sub-020_ses-shortstories01_task-listeningActive_run-06_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-020/ses-shortstories01/sub-020_ses-shortstories01_task-listeningActive_run-06_desc-preproc-audio-audiobook_2_2_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_2_2_envelope.npy,sub-020_ses-shortstories01_task-listeningActive_run-06_eeg.bdf.gz,sub-020,ses-shortstories01,audiobook_2_2,PASS_VIRTUAL_INITIAL_QC,48747,2005,0,LARGE_TAIL_REVIEW,64,PUBLISHER_CONSUMPTION_CONTRACT,0,1,UNASSIGNED,0,0,0.0,UNKNOWN,UNKNOWN,
sub-020_ses-shortstories01_task-listeningActive_run-07_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-020/ses-shortstories01/sub-020_ses-shortstories01_task-listeningActive_run-07_desc-preproc-audio-audiobook_6_1_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_6_1_envelope.npy,sub-020_ses-shortstories01_task-listeningActive_run-07_eeg.bdf.gz,sub-020,ses-shortstories01,audiobook_6_1,PASS_VIRTUAL_INITIAL_QC,53350,90,0,WITHIN_3S_ADVISORY,64,PUBLISHER_CONSUMPTION_CONTRACT,0,1,UNASSIGNED,0,0,0.0,UNKNOWN,UNKNOWN,
sub-020_ses-shortstories01_task-listeningActive_run-08_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-020/ses-shortstories01/sub-020_ses-shortstories01_task-listeningActive_run-08_desc-preproc-audio-audiobook_6_2_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_6_2_envelope.npy,sub-020_ses-shortstories01_task-listeningActive_run-08_eeg.bdf.gz,sub-020,ses-shortstories01,audiobook_6_2,PASS_VIRTUAL_INITIAL_QC,53339,101,0,WITHIN_3S_ADVISORY,64,PUBLISHER_CONSUMPTION_CONTRACT,0,1,UNASSIGNED,0,0,0.0,UNKNOWN,UNKNOWN,
sub-021_ses-shortstories01_task-listeningActive_run-01_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-021/ses-shortstories01/sub-021_ses-shortstories01_task-listeningActive_run-01_desc-preproc-audio-audiobook_1_1_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_1_1_envelope.npy,sub-021_ses-shortstories01_task-listeningActive_run-01_eeg.bdf.gz,sub-021,ses-shortstories01,audiobook_1_1,PASS_VIRTUAL_INITIAL_QC,29275,165,0,WITHIN_3S_ADVISORY,64,PUBLISHER_CONSUMPTION_CONTRACT,0,1,UNASSIGNED,0,0,0.0,UNKNOWN,UNKNOWN,
sub-021_ses-shortstories01_task-listeningActive_run-02_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-021/ses-shortstories01/sub-021_ses-shortstories01_task-listeningActive_run-02_desc-preproc-audio-audiobook_1_2_shifted_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_1_2_shifted_envelope.npy,sub-021_ses-shortstories01_task-listeningActive_run-02_eeg.bdf.gz,sub-021,ses-shortstories01,audiobook_1_2_shifted,PASS_VIRTUAL_INITIAL_QC,26796,148,0,WITHIN_3S_ADVISORY,64,PUBLISHER_CONSUMPTION_CONTRACT,0,1,UNASSIGNED,0,0,0.0,UNKNOWN,UNKNOWN,
sub-021_ses-shortstories01_task-listeningActive_run-03_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-021/ses-shortstories01/sub-021_ses-shortstories01_task-listeningActive_run-03_desc-preproc-audio-audiobook_4_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_4_envelope.npy,sub-021_ses-shortstories01_task-listeningActive_run-03_eeg.bdf.gz,sub-021,ses-shortstories01,audiobook_4,PASS_VIRTUAL_INITIAL_QC,52060,164,0,WITHIN_3S_ADVISORY,64,PUBLISHER_CONSUMPTION_CONTRACT,0,1,UNASSIGNED,0,0,0.0,UNKNOWN,UNKNOWN,
sub-021_ses-shortstories01_task-listeningActive_run-04_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-021/ses-shortstories01/sub-021_ses-shortstories01_task-listeningActive_run-04_desc-preproc-audio-audiobook_5_1_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_5_1_envelope.npy,sub-021_ses-shortstories01_task-listeningActive_run-04_eeg.bdf.gz,sub-021,ses-shortstories01,audiobook_5_1,PASS_VIRTUAL_INITIAL_QC,57991,185,0,WITHIN_3S_ADVISORY,64,PUBLISHER_CONSUMPTION_CONTRACT,0,1,UNASSIGNED,0,0,0.0,UNKNOWN,UNKNOWN,
sub-021_ses-shortstories01_task-listeningActive_run-05_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-021/ses-shortstories01/sub-021_ses-shortstories01_task-listeningActive_run-05_desc-preproc-audio-audiobook_5_2_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_5_2_envelope.npy,sub-021_ses-shortstories01_task-listeningActive_run-05_eeg.bdf.gz,sub-021,ses-shortstories01,audiobook_5_2,PASS_VIRTUAL_INITIAL_QC,58219,149,0,WITHIN_3S_ADVISORY,64,PUBLISHER_CONSUMPTION_CONTRACT,0,1,UNASSIGNED,0,0,0.0,UNKNOWN,UNKNOWN,
sub-021_ses-shortstories01_task-listeningActive_run-06_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-021/ses-shortstories01/sub-021_ses-shortstories01_task-listeningActive_run-06_desc-preproc-audio-audiobook_5_3_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_5_3_envelope.npy,sub-021_ses-shortstories01_task-listeningActive_run-06_eeg.bdf.gz,sub-021,ses-shortstories01,audiobook_5_3,PASS_VIRTUAL_INITIAL_QC,60990,130,0,WITHIN_3S_ADVISORY,64,PUBLISHER_CONSUMPTION_CONTRACT,0,1,UNASSIGNED,0,0,0.0,UNKNOWN,UNKNOWN,
sub-021_ses-shortstories01_task-listeningActive_run-07_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-021/ses-shortstories01/sub-021_ses-shortstories01_task-listeningActive_run-07_desc-preproc-audio-audiobook_6_1_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_6_1_envelope.npy,sub-021_ses-shortstories01_task-listeningActive_run-07_eeg.bdf.gz,sub-021,ses-shortstories01,audiobook_6_1,PASS_VIRTUAL_INITIAL_QC,53350,90,0,WITHIN_3S_ADVISORY,64,PUBLISHER_CONSUMPTION_CONTRACT,0,1,UNASSIGNED,0,0,0.0,UNKNOWN,UNKNOWN,
sub-021_ses-shortstories01_task-listeningActive_run-08_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-021/ses-shortstories01/sub-021_ses-shortstories01_task-listeningActive_run-08_desc-preproc-audio-audiobook_6_2_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_6_2_envelope.npy,sub-021_ses-shortstories01_task-listeningActive_run-08_eeg.bdf.gz,sub-021,ses-shortstories01,audiobook_6_2,PASS_VIRTUAL_INITIAL_QC,53339,101,0,WITHIN_3S_ADVISORY,64,PUBLISHER_CONSUMPTION_CONTRACT,0,1,UNASSIGNED,0,0,0.0,UNKNOWN,UNKNOWN,
sub-021_ses-shortstories01_task-listeningActive_run-09_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-021/ses-shortstories01/sub-021_ses-shortstories01_task-listeningActive_run-09_desc-preproc-audio-audiobook_2_1_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_2_1_envelope.npy,sub-021_ses-shortstories01_task-listeningActive_run-09_eeg.bdf.gz,sub-021,ses-shortstories01,audiobook_2_1,PASS_VIRTUAL_INITIAL_QC,50619,133,0,WITHIN_3S_ADVISORY,64,PUBLISHER_CONSUMPTION_CONTRACT,0,1,UNASSIGNED,0,0,0.0,UNKNOWN,UNKNOWN,
sub-021_ses-shortstories01_task-listeningActive_run-10_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-021/ses-shortstories01/sub-021_ses-shortstories01_task-listeningActive_run-10_desc-preproc-audio-audiobook_2_2_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_2_2_envelope.npy,sub-021_ses-shortstories01_task-listeningActive_run-10_eeg.bdf.gz,sub-021,ses-shortstories01,audiobook_2_2,PASS_VIRTUAL_INITIAL_QC,48747,2005,0,LARGE_TAIL_REVIEW,64,PUBLISHER_CONSUMPTION_CONTRACT,0,1,UNASSIGNED,0,0,0.0,UNKNOWN,UNKNOWN,
sub-021_ses-shortstories01_task-listeningActive_run-11_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-021/ses-shortstories01/sub-021_ses-shortstories01_task-listeningActive_run-11_desc-preproc-audio-audiobook_3_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_3_envelope.npy,sub-021_ses-shortstories01_task-listeningActive_run-11_eeg.bdf.gz,sub-021,ses-shortstories01,audiobook_3,PASS_VIRTUAL_INITIAL_QC,61597,163,0,WITHIN_3S_ADVISORY,64,PUBLISHER_CONSUMPTION_CONTRACT,0,1,UNASSIGNED,0,0,0.0,UNKNOWN,UNKNOWN,
sub-022_ses-shortstories01_task-listeningActive_run-01_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-022/ses-shortstories01/sub-022_ses-shortstories01_task-listeningActive_run-01_desc-preproc-audio-audiobook_1_1_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_1_1_envelope.npy,sub-022_ses-shortstories01_task-listeningActive_run-01_eeg.bdf.gz,sub-022,ses-shortstories01,audiobook_1_1,PASS_VIRTUAL_INITIAL_QC,29275,165,0,WITHIN_3S_ADVISORY,64,PUBLISHER_CONSUMPTION_CONTRACT,0,1,UNASSIGNED,0,0,0.0,UNKNOWN,UNKNOWN,
sub-022_ses-shortstories01_task-listeningActive_run-02_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-022/ses-shortstories01/sub-022_ses-shortstories01_task-listeningActive_run-02_desc-preproc-audio-audiobook_1_2_shifted_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_1_2_shifted_envelope.npy,sub-022_ses-shortstories01_task-listeningActive_run-02_eeg.bdf.gz,sub-022,ses-shortstories01,audiobook_1_2_shifted,PASS_VIRTUAL_INITIAL_QC,26796,148,0,WITHIN_3S_ADVISORY,64,PUBLISHER_CONSUMPTION_CONTRACT,0,1,UNASSIGNED,0,0,0.0,UNKNOWN,UNKNOWN,
sub-022_ses-shortstories01_task-listeningActive_run-03_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-022/ses-shortstories01/sub-022_ses-shortstories01_task-listeningActive_run-03_desc-preproc-audio-audiobook_2_1_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_2_1_envelope.npy,sub-022_ses-shortstories01_task-listeningActive_run-03_eeg.bdf.gz,sub-022,ses-shortstories01,audiobook_2_1,PASS_VIRTUAL_INITIAL_QC,50619,133,0,WITHIN_3S_ADVISORY,64,PUBLISHER_CONSUMPTION_CONTRACT,0,1,UNASSIGNED,0,0,0.0,UNKNOWN,UNKNOWN,
sub-022_ses-shortstories01_task-listeningActive_run-04_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-022/ses-shortstories01/sub-022_ses-shortstories01_task-listeningActive_run-04_desc-preproc-audio-audiobook_2_2_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_2_2_envelope.npy,sub-022_ses-shortstories01_task-listeningActive_run-04_eeg.bdf.gz,sub-022,ses-shortstories01,audiobook_2_2,PASS_VIRTUAL_INITIAL_QC,48747,2005,0,LARGE_TAIL_REVIEW,64,PUBLISHER_CONSUMPTION_CONTRACT,0,1,UNASSIGNED,0,0,0.0,UNKNOWN,UNKNOWN,
