dataset,sample_key,subject,session,recording,story,block,eligible,split,leakage_guard
ds004703,sub-SD010_ses-01_task-PassiveListen__trial-0,sub-SD010,ses-01,sub-SD010_ses-01_task-PassiveListen,welcome,NOT_APPLICABLE,False,UNASSIGNED,No adjacent-time random split; subject/session/story keys retained; train-only fitted transforms
ds004703,sub-SD021_ses-01_task-PassiveListen__trial-41,sub-SD021,ses-01,sub-SD021_ses-01_task-PassiveListen,s2102a-ex03,Block 4,True,UNASSIGNED,No adjacent-time random split; subject/session/story keys retained; train-only fitted transforms
ds004703,sub-SD021_ses-01_task-PassiveListen__trial-42,sub-SD021,ses-01,sub-SD021_ses-01_task-PassiveListen,s1604a-ex01,Block 4,True,UNASSIGNED,No adjacent-time random split; subject/session/story keys retained; train-only fitted transforms
ds004703,sub-SD021_ses-01_task-PassiveListen__trial-43,sub-SD021,ses-01,sub-SD021_ses-01_task-PassiveListen,s0702a-ex01,Block 4,True,UNASSIGNED,No adjacent-time random split; subject/session/story keys retained; train-only fitted transforms
ds004703,sub-SD021_ses-01_task-PassiveListen__trial-44,sub-SD021,ses-01,sub-SD021_ses-01_task-PassiveListen,s1703b-ex01,Block 5,True,UNASSIGNED,No adjacent-time random split; subject/session/story keys retained; train-only fitted transforms
ds004703,sub-SD021_ses-01_task-PassiveListen__trial-45,sub-SD021,ses-01,sub-SD021_ses-01_task-PassiveListen,s0802b-ex01,Block 5,True,UNASSIGNED,No adjacent-time random split; subject/session/story keys retained; train-only fitted transforms
ds004703,sub-SD021_ses-01_task-PassiveListen__trial-46,sub-SD021,ses-01,sub-SD021_ses-01_task-PassiveListen,s1401b-ex01,Block 5,True,UNASSIGNED,No adjacent-time random split; subject/session/story keys retained; train-only fitted transforms
ds004703,sub-SD021_ses-01_task-PassiveListen__trial-47,sub-SD021,ses-01,sub-SD021_ses-01_task-PassiveListen,s3003a-ex01,Block 5,True,UNASSIGNED,No adjacent-time random split; subject/session/story keys retained; train-only fitted transforms
ds004703,sub-SD021_ses-01_task-PassiveListen__trial-48,sub-SD021,ses-01,sub-SD021_ses-01_task-PassiveListen,s1202b-ex01,Block 5,True,UNASSIGNED,No adjacent-time random split; subject/session/story keys retained; train-only fitted transforms
ds004703,sub-SD021_ses-01_task-PassiveListen__trial-49,sub-SD021,ses-01,sub-SD021_ses-01_task-PassiveListen,s1503a-ex01,Block 5,True,UNASSIGNED,No adjacent-time random split; subject/session/story keys retained; train-only fitted transforms
ds004703,sub-SD021_ses-01_task-PassiveListen__trial-50,sub-SD021,ses-01,sub-SD021_ses-01_task-PassiveListen,s1103a-ex01,Block 5,True,UNASSIGNED,No adjacent-time random split; subject/session/story keys retained; train-only fitted transforms
ds004703,sub-SD021_ses-01_task-PassiveListen__trial-51,sub-SD021,ses-01,sub-SD021_ses-01_task-PassiveListen,s0203b-ex01,Block 5,True,UNASSIGNED,No adjacent-time random split; subject/session/story keys retained; train-only fitted transforms
ds004703,sub-SD021_ses-01_task-PassiveListen__trial-52,sub-SD021,ses-01,sub-SD021_ses-01_task-PassiveListen,pleasePressSpace,NOT_APPLICABLE,False,UNASSIGNED,No adjacent-time random split; subject/session/story keys retained; train-only fitted transforms
ds004703,sub-SD021_ses-01_task-PassiveListen__trial-53,sub-SD021,ses-01,sub-SD021_ses-01_task-PassiveListen,catalan-m03,Block 5,False,UNASSIGNED,No adjacent-time random split; subject/session/story keys retained; train-only fitted transforms
ds004703,sub-SD021_ses-01_task-PassiveListen__trial-54,sub-SD021,ses-01,sub-SD021_ses-01_task-PassiveListen,s0305a-ex01,Block 6,True,UNASSIGNED,No adjacent-time random split; subject/session/story keys retained; train-only fitted transforms
ds004703,sub-SD021_ses-01_task-PassiveListen__trial-55,sub-SD021,ses-01,sub-SD021_ses-01_task-PassiveListen,s2302b-ex01,Block 6,True,UNASSIGNED,No adjacent-time random split; subject/session/story keys retained; train-only fitted transforms
ds004703,sub-SD021_ses-01_task-PassiveListen__trial-56,sub-SD021,ses-01,sub-SD021_ses-01_task-PassiveListen,s3801a-ex01,Block 6,True,UNASSIGNED,No adjacent-time random split; subject/session/story keys retained; train-only fitted transforms
ds004703,sub-SD021_ses-01_task-PassiveListen__trial-57,sub-SD021,ses-01,sub-SD021_ses-01_task-PassiveListen,s1503a-ex02,Block 6,True,UNASSIGNED,No adjacent-time random split; subject/session/story keys retained; train-only fitted transforms
ds004703,sub-SD021_ses-01_task-PassiveListen__trial-58,sub-SD021,ses-01,sub-SD021_ses-01_task-PassiveListen,pleasePressSpace,NOT_APPLICABLE,False,UNASSIGNED,No adjacent-time random split; subject/session/story keys retained; train-only fitted transforms
ds004703,sub-SD021_ses-01_task-PassiveListen__trial-59,sub-SD021,ses-01,sub-SD021_ses-01_task-PassiveListen,catalan-f03,Block 6,False,UNASSIGNED,No adjacent-time random split; subject/session/story keys retained; train-only fitted transforms
ds004703,sub-SD021_ses-01_task-PassiveListen__trial-60,sub-SD021,ses-01,sub-SD021_ses-01_task-PassiveListen,s1702b-ex01,Block 6,True,UNASSIGNED,No adjacent-time random split; subject/session/story keys retained; train-only fitted transforms
ds004703,sub-SD021_ses-01_task-PassiveListen__trial-61,sub-SD021,ses-01,sub-SD021_ses-01_task-PassiveListen,s3003a-ex02,Block 6,True,UNASSIGNED,No adjacent-time random split; subject/session/story keys retained; train-only fitted transforms
ds004703,sub-SD021_ses-01_task-PassiveListen__trial-62,sub-SD021,ses-01,sub-SD021_ses-01_task-PassiveListen,s0901b-ex01,Block 6,True,UNASSIGNED,No adjacent-time random split; subject/session/story keys retained; train-only fitted transforms
ds004703,sub-SD021_ses-01_task-PassiveListen__trial-63,sub-SD021,ses-01,sub-SD021_ses-01_task-PassiveListen,s1203a-ex01,Block 6,True,UNASSIGNED,No adjacent-time random split; subject/session/story keys retained; train-only fitted transforms
ds004703,sub-SD022_ses-01_task-PassiveListen__trial-0,sub-SD022,ses-01,sub-SD022_ses-01_task-PassiveListen,welcome,NOT_APPLICABLE,False,UNASSIGNED,No adjacent-time random split; subject/session/story keys retained; train-only fitted transforms
ds004703,sub-SD022_ses-01_task-PassiveListen__trial-1,sub-SD022,ses-01,sub-SD022_ses-01_task-PassiveListen,instructions1,NOT_APPLICABLE,False,UNASSIGNED,No adjacent-time random split; subject/session/story keys retained; train-only fitted transforms
ds004703,sub-SD022_ses-01_task-PassiveListen__trial-2,sub-SD022,ses-01,sub-SD022_ses-01_task-PassiveListen,pleasePressSpace,NOT_APPLICABLE,False,UNASSIGNED,No adjacent-time random split; subject/session/story keys retained; train-only fitted transforms
ds004703,sub-SD022_ses-01_task-PassiveListen__trial-3,sub-SD022,ses-01,sub-SD022_ses-01_task-PassiveListen,instructions3,NOT_APPLICABLE,False,UNASSIGNED,No adjacent-time random split; subject/session/story keys retained; train-only fitted transforms
ds004703,sub-SD022_ses-01_task-PassiveListen__trial-4,sub-SD022,ses-01,sub-SD022_ses-01_task-PassiveListen,pleasePressSpace,NOT_APPLICABLE,False,UNASSIGNED,No adjacent-time random split; subject/session/story keys retained; train-only fitted transforms
ds004703,sub-SD022_ses-01_task-PassiveListen__trial-5,sub-SD022,ses-01,sub-SD022_ses-01_task-PassiveListen,catalan-m01,Block 1,False,UNASSIGNED,No adjacent-time random split; subject/session/story keys retained; train-only fitted transforms
ds004703,sub-SD022_ses-01_task-PassiveListen__trial-6,sub-SD022,ses-01,sub-SD022_ses-01_task-PassiveListen,s2102a-ex01,Block 1,True,UNASSIGNED,No adjacent-time random split; subject/session/story keys retained; train-only fitted transforms
ds004703,sub-SD022_ses-01_task-PassiveListen__trial-7,sub-SD022,ses-01,sub-SD022_ses-01_task-PassiveListen,s4002b-ex01,Block 1,True,UNASSIGNED,No adjacent-time random split; subject/session/story keys retained; train-only fitted transforms
ds004703,sub-SD022_ses-01_task-PassiveListen__trial-8,sub-SD022,ses-01,sub-SD022_ses-01_task-PassiveListen,s1303a-ex01,Block 1,True,UNASSIGNED,No adjacent-time random split; subject/session/story keys retained; train-only fitted transforms
ds004703,sub-SD022_ses-01_task-PassiveListen__trial-9,sub-SD022,ses-01,sub-SD022_ses-01_task-PassiveListen,s2301a-ex01,Block 1,True,UNASSIGNED,No adjacent-time random split; subject/session/story keys retained; train-only fitted transforms
ds004703,sub-SD022_ses-01_task-PassiveListen__trial-10,sub-SD022,ses-01,sub-SD022_ses-01_task-PassiveListen,s3001b-ex01,Block 1,True,UNASSIGNED,No adjacent-time random split; subject/session/story keys retained; train-only fitted transforms
ds004703,sub-SD022_ses-01_task-PassiveListen__trial-11,sub-SD022,ses-01,sub-SD022_ses-01_task-PassiveListen,s3602b-ex01,Block 1,True,UNASSIGNED,No adjacent-time random split; subject/session/story keys retained; train-only fitted transforms
ds004703,sub-SD022_ses-01_task-PassiveListen__trial-12,sub-SD022,ses-01,sub-SD022_ses-01_task-PassiveListen,s1401a-ex01,Block 1,True,UNASSIGNED,No adjacent-time random split; subject/session/story keys retained; train-only fitted transforms
ds004703,sub-SD022_ses-01_task-PassiveListen__trial-13,sub-SD022,ses-01,sub-SD022_ses-01_task-PassiveListen,s1901b-ex01,Block 1,True,UNASSIGNED,No adjacent-time random split; subject/session/story keys retained; train-only fitted transforms
ds004703,sub-SD022_ses-01_task-PassiveListen__trial-14,sub-SD022,ses-01,sub-SD022_ses-01_task-PassiveListen,s3602b-ex02,Block 2,True,UNASSIGNED,No adjacent-time random split; subject/session/story keys retained; train-only fitted transforms
ds004703,sub-SD022_ses-01_task-PassiveListen__trial-15,sub-SD022,ses-01,sub-SD022_ses-01_task-PassiveListen,s2102a-ex02,Block 2,True,UNASSIGNED,No adjacent-time random split; subject/session/story keys retained; train-only fitted transforms
ds004703,sub-SD022_ses-01_task-PassiveListen__trial-16,sub-SD022,ses-01,sub-SD022_ses-01_task-PassiveListen,s2202b-ex02,Block 2,True,UNASSIGNED,No adjacent-time random split; subject/session/story keys retained; train-only fitted transforms
ds004703,sub-SD022_ses-01_task-PassiveListen__trial-17,sub-SD022,ses-01,sub-SD022_ses-01_task-PassiveListen,s1201a-ex01,Block 2,True,UNASSIGNED,No adjacent-time random split; subject/session/story keys retained; train-only fitted transforms
ds004703,sub-SD022_ses-01_task-PassiveListen__trial-18,sub-SD022,ses-01,sub-SD022_ses-01_task-PassiveListen,s0703b-ex01,Block 2,True,UNASSIGNED,No adjacent-time random split; subject/session/story keys retained; train-only fitted transforms
ds004703,sub-SD022_ses-01_task-PassiveListen__trial-19,sub-SD022,ses-01,sub-SD022_ses-01_task-PassiveListen,s3903b-ex01,Block 2,True,UNASSIGNED,No adjacent-time random split; subject/session/story keys retained; train-only fitted transforms
ds004703,sub-SD022_ses-01_task-PassiveListen__trial-20,sub-SD022,ses-01,sub-SD022_ses-01_task-PassiveListen,s4003b-ex01,Block 2,True,UNASSIGNED,No adjacent-time random split; subject/session/story keys retained; train-only fitted transforms
ds004703,sub-SD022_ses-01_task-PassiveListen__trial-21,sub-SD022,ses-01,sub-SD022_ses-01_task-PassiveListen,s3301a-ex01,Block 2,True,UNASSIGNED,No adjacent-time random split; subject/session/story keys retained; train-only fitted transforms
ds004703,sub-SD022_ses-01_task-PassiveListen__trial-22,sub-SD022,ses-01,sub-SD022_ses-01_task-PassiveListen,pleasePressSpace,NOT_APPLICABLE,False,UNASSIGNED,No adjacent-time random split; subject/session/story keys retained; train-only fitted transforms
ds004703,sub-SD022_ses-01_task-PassiveListen__trial-23,sub-SD022,ses-01,sub-SD022_ses-01_task-PassiveListen,catalan-f01,Block 2,False,UNASSIGNED,No adjacent-time random split; subject/session/story keys retained; train-only fitted transforms
ds004703,sub-SD022_ses-01_task-PassiveListen__trial-24,sub-SD022,ses-01,sub-SD022_ses-01_task-PassiveListen,s3201a-ex01,Block 3,True,UNASSIGNED,No adjacent-time random split; subject/session/story keys retained; train-only fitted transforms
ds004703,sub-SD022_ses-01_task-PassiveListen__trial-25,sub-SD022,ses-01,sub-SD022_ses-01_task-PassiveListen,s3703b-ex01,Block 3,True,UNASSIGNED,No adjacent-time random split; subject/session/story keys retained; train-only fitted transforms
ds004703,sub-SD022_ses-01_task-PassiveListen__trial-26,sub-SD022,ses-01,sub-SD022_ses-01_task-PassiveListen,s1001a-ex01,Block 3,True,UNASSIGNED,No adjacent-time random split; subject/session/story keys retained; train-only fitted transforms
ds004703,sub-SD022_ses-01_task-PassiveListen__trial-27,sub-SD022,ses-01,sub-SD022_ses-01_task-PassiveListen,pleasePressSpace,NOT_APPLICABLE,False,UNASSIGNED,No adjacent-time random split; subject/session/story keys retained; train-only fitted transforms
ds004703,sub-SD022_ses-01_task-PassiveListen__trial-28,sub-SD022,ses-01,sub-SD022_ses-01_task-PassiveListen,catalan-m02,Block 3,False,UNASSIGNED,No adjacent-time random split; subject/session/story keys retained; train-only fitted transforms
ds004703,sub-SD022_ses-01_task-PassiveListen__trial-29,sub-SD022,ses-01,sub-SD022_ses-01_task-PassiveListen,s1401a-ex02,Block 3,True,UNASSIGNED,No adjacent-time random split; subject/session/story keys retained; train-only fitted transforms
ds004703,sub-SD022_ses-01_task-PassiveListen__trial-30,sub-SD022,ses-01,sub-SD022_ses-01_task-PassiveListen,s3301a-ex02,Block 3,True,UNASSIGNED,No adjacent-time random split; subject/session/story keys retained; train-only fitted transforms
ds004703,sub-SD022_ses-01_task-PassiveListen__trial-31,sub-SD022,ses-01,sub-SD022_ses-01_task-PassiveListen,s3903b-ex02,Block 3,True,UNASSIGNED,No adjacent-time random split; subject/session/story keys retained; train-only fitted transforms
ds004703,sub-SD022_ses-01_task-PassiveListen__trial-32,sub-SD022,ses-01,sub-SD022_ses-01_task-PassiveListen,s1501a-ex01,Block 3,True,UNASSIGNED,No adjacent-time random split; subject/session/story keys retained; train-only fitted transforms
ds004703,sub-SD022_ses-01_task-PassiveListen__trial-33,sub-SD022,ses-01,sub-SD022_ses-01_task-PassiveListen,s1303a-ex02,Block 3,True,UNASSIGNED,No adjacent-time random split; subject/session/story keys retained; train-only fitted transforms
ds004703,sub-SD022_ses-01_task-PassiveListen__trial-34,sub-SD022,ses-01,sub-SD022_ses-01_task-PassiveListen,s3802a-ex01,Block 4,True,UNASSIGNED,No adjacent-time random split; subject/session/story keys retained; train-only fitted transforms
ds004703,sub-SD022_ses-01_task-PassiveListen__trial-35,sub-SD022,ses-01,sub-SD022_ses-01_task-PassiveListen,s0202b-ex01,Block 4,True,UNASSIGNED,No adjacent-time random split; subject/session/story keys retained; train-only fitted transforms
ds004703,sub-SD022_ses-01_task-PassiveListen__trial-36,sub-SD022,ses-01,sub-SD022_ses-01_task-PassiveListen,pleasePressSpace,NOT_APPLICABLE,False,UNASSIGNED,No adjacent-time random split; subject/session/story keys retained; train-only fitted transforms
ds004703,sub-SD022_ses-01_task-PassiveListen__trial-37,sub-SD022,ses-01,sub-SD022_ses-01_task-PassiveListen,catalan-f02,Block 4,False,UNASSIGNED,No adjacent-time random split; subject/session/story keys retained; train-only fitted transforms
ds004703,sub-SD022_ses-01_task-PassiveListen__trial-38,sub-SD022,ses-01,sub-SD022_ses-01_task-PassiveListen,s3102b-ex01,Block 4,True,UNASSIGNED,No adjacent-time random split; subject/session/story keys retained; train-only fitted transforms
ds004703,sub-SD022_ses-01_task-PassiveListen__trial-39,sub-SD022,ses-01,sub-SD022_ses-01_task-PassiveListen,s2801a-ex01,Block 4,True,UNASSIGNED,No adjacent-time random split; subject/session/story keys retained; train-only fitted transforms
ds004703,sub-SD022_ses-01_task-PassiveListen__trial-40,sub-SD022,ses-01,sub-SD022_ses-01_task-PassiveListen,s0702a-ex01,Block 4,True,UNASSIGNED,No adjacent-time random split; subject/session/story keys retained; train-only fitted transforms
ds004703,sub-SD022_ses-01_task-PassiveListen__trial-41,sub-SD022,ses-01,sub-SD022_ses-01_task-PassiveListen,s2102a-ex03,Block 4,True,UNASSIGNED,No adjacent-time random split; subject/session/story keys retained; train-only fitted transforms
ds004703,sub-SD022_ses-01_task-PassiveListen__trial-42,sub-SD022,ses-01,sub-SD022_ses-01_task-PassiveListen,s3902a-ex01,Block 4,True,UNASSIGNED,No adjacent-time random split; subject/session/story keys retained; train-only fitted transforms
ds004703,sub-SD022_ses-01_task-PassiveListen__trial-43,sub-SD022,ses-01,sub-SD022_ses-01_task-PassiveListen,s1604a-ex01,Block 4,True,UNASSIGNED,No adjacent-time random split; subject/session/story keys retained; train-only fitted transforms
ds004703,sub-SD022_ses-01_task-PassiveListen__trial-44,sub-SD022,ses-01,sub-SD022_ses-01_task-PassiveListen,s1401b-ex01,Block 5,True,UNASSIGNED,No adjacent-time random split; subject/session/story keys retained; train-only fitted transforms
ds004703,sub-SD022_ses-01_task-PassiveListen__trial-45,sub-SD022,ses-01,sub-SD022_ses-01_task-PassiveListen,s1202b-ex01,Block 5,True,UNASSIGNED,No adjacent-time random split; subject/session/story keys retained; train-only fitted transforms
ds004703,sub-SD022_ses-01_task-PassiveListen__trial-46,sub-SD022,ses-01,sub-SD022_ses-01_task-PassiveListen,pleasePressSpace,NOT_APPLICABLE,False,UNASSIGNED,No adjacent-time random split; subject/session/story keys retained; train-only fitted transforms
ds004703,sub-SD022_ses-01_task-PassiveListen__trial-47,sub-SD022,ses-01,sub-SD022_ses-01_task-PassiveListen,catalan-m03,Block 5,False,UNASSIGNED,No adjacent-time random split; subject/session/story keys retained; train-only fitted transforms
ds004703,sub-SD022_ses-01_task-PassiveListen__trial-48,sub-SD022,ses-01,sub-SD022_ses-01_task-PassiveListen,s1503a-ex01,Block 5,True,UNASSIGNED,No adjacent-time random split; subject/session/story keys retained; train-only fitted transforms
